outcome	gene_name	exposure	method	nsnp	b	se	pval	tissue	adjusted_pval	gene_chr	gene_start	gene_end
genus.RikenellaceaeRC9gutgroup.id.11191	CLEC2D	ENSG00000069493.14	Inverse variance weighted	209	0.164747990900427	0.012210102388973	1.72517368251637e-41	Transverse	6.81798709468708e-38	chr12	9664969	9699555
genus.RikenellaceaeRC9gutgroup.id.11191	CLSTN3	ENSG00000139182.13	Inverse variance weighted	19	0.144112467495592	0.0272017203186473	1.17130924596424e-07	Transverse	4.78035011885206e-05	chr12	7130253	7158945
genus.RikenellaceaeRC9gutgroup.id.11191	GNB3	ENSG00000111664.10	Inverse variance weighted	96	-0.0852929014834557	0.0118829875332187	7.0877251069996e-13	Transverse	6.76631847051484e-10	chr12	6840211	6847393
genus.RikenellaceaeRC9gutgroup.id.11191	KLRF1	ENSG00000150045.11	Inverse variance weighted	39	0.13845993853599	0.0221662382168453	4.19930007666926e-10	Transverse	2.84089330640387e-07	chr12	9827481	9845007
genus.RikenellaceaeRC9gutgroup.id.11191	LINC01252	ENSG00000247157.6	Inverse variance weighted	4	-0.0587620627581386	0.0164408024961137	0.000351353705022749	Transverse	0.0312788684687017	chr12	11548030	11590369
genus.RikenellaceaeRC9gutgroup.id.11191	LPCAT3	ENSG00000111684.10	Inverse variance weighted	18	-0.413553438731195	0.0664003518030133	4.71880398742801e-10	Transverse	3.17398476099736e-07	chr12	6980707	7018510
genus.RikenellaceaeRC9gutgroup.id.11191	LRRC23	ENSG00000010626.14	Inverse variance weighted	86	0.0561116439337589	0.00729226011651453	1.4184327098708e-14	Transverse	1.56556391747254e-11	chr12	6904733	6914243
genus.RikenellaceaeRC9gutgroup.id.11191	PRH1	ENSG00000231887.6	Inverse variance weighted	6	-0.0573619742401926	0.0156104149804204	0.000238225715432826	Transverse	0.0238169246292228	chr12	10824960	10884255
genus.RikenellaceaeRC9gutgroup.id.11191	RP11-22B23.1	ENSG00000111788.10	Inverse variance weighted	229	0.0261561771626938	0.00378283723305928	4.69736105213016e-12	Transverse	4.12468380249486e-09	chr12	9277235	9313241
genus.RikenellaceaeRC9gutgroup.id.11191	RP11-266K4.13	ENSG00000276417.1	Inverse variance weighted	6	-0.283194784794363	0.0459245787926823	6.98097238684771e-10	Transverse	4.56199541456894e-07	chr12	8205984	8207397
genus.RikenellaceaeRC9gutgroup.id.11191	RP11-273B20.1	ENSG00000256967.1	Inverse variance weighted	39	0.0936068563991255	0.0161915073318485	7.41556480784756e-09	Transverse	3.95987774636408e-06	chr12	7129079	7131198
genus.RikenellaceaeRC9gutgroup.id.11191	RP11-726G1.1	ENSG00000214776.10	Inverse variance weighted	271	-0.0324757064337879	0.00269545908507809	1.97985239093849e-33	Transverse	6.05677102601978e-30	chr12	9467552	9576275
genus.RikenellaceaeRC9gutgroup.id.11191	RP13-735L24.1	ENSG00000260423.1	Inverse variance weighted	220	-0.0579090884532798	0.00590521290449458	1.05634375972596e-22	Transverse	1.86658699284708e-19	chr12	9367464	9397617
genus.RikenellaceaeRC9gutgroup.id.11191	RP3-424M6.4	ENSG00000278993.1	Inverse variance weighted	5	-0.198025131352959	0.0441100171414174	7.14421564994794e-06	Transverse	0.0016161581449072	chr12	110501614	110503441
genus.RikenellaceaeRC9gutgroup.id.11191	SPSB2	ENSG00000111671.9	Inverse variance weighted	84	0.0478382326410506	0.00605492884884619	2.77320753906777e-15	Transverse	3.21101738273545e-12	chr12	6870949	6889358
genus.Romboutsia.id.11347	A2M	ENSG00000175899.14	Inverse variance weighted	100	0.0352348395090574	0.00660123629586742	9.41786138989176e-08	Transverse	3.92328037650577e-05	chr12	9068183	9116229
genus.Romboutsia.id.11347	A2MP1	ENSG00000256069.7	Inverse variance weighted	282	-0.0074362334204663	0.00160607744324125	3.6556144678869e-06	Transverse	0.000926887587152335	chr12	9228533	9275817
genus.Romboutsia.id.11347	ADAM1B	ENSG00000226469.1	Inverse variance weighted	10	-0.0398248640210674	0.010270300293111	0.000105460422713838	Transverse	0.0132529439238966	chr12	111927018	111929017
genus.Romboutsia.id.11347	ATN1	ENSG00000111676.14	Inverse variance weighted	85	-0.141342578387353	0.0121969995200732	4.7237559330452e-31	Transverse	1.32100348119341e-27	chr12	6924463	6942321
genus.Romboutsia.id.11347	C12orf57	ENSG00000111678.10	Inverse variance weighted	81	-0.06330233475324	0.00547243420742407	6.02177664696945e-31	Transverse	1.67670635709486e-27	chr12	6943433	6946003
genus.Romboutsia.id.11347	C12orf65	ENSG00000130921.7	Inverse variance weighted	3	0.169195241837583	0.0447483886565284	0.000156177459020501	Transverse	0.0176318313569422	chr12	123232916	123257959
genus.Romboutsia.id.11347	C1RL-AS1	ENSG00000205885.7	Inverse variance weighted	16	0.10512530039381	0.0159170595693481	3.98678504745587e-11	Transverse	3.11389213790042e-08	chr12	7108052	7122501
genus.Romboutsia.id.11347	CAPS2	ENSG00000180881.19	Inverse variance weighted	4	0.112011866278178	0.0224753998379902	6.23623214645365e-07	Transverse	0.000206945900994125	chr12	75275979	75390928
genus.Romboutsia.id.11347	CDK2AP1	ENSG00000111328.6	Inverse variance weighted	8	0.0896194078479489	0.0209925628170539	1.96260842281511e-05	Transverse	0.00367950107420716	chr12	123261484	123272334
genus.Romboutsia.id.11347	CLEC2D	ENSG00000069493.14	Inverse variance weighted	255	-0.0458349136712105	0.0051135472930142	3.14737725675769e-19	Transverse	4.62188397968814e-16	chr12	9664969	9699555
genus.Romboutsia.id.11347	CLEC4D	ENSG00000166527.7	Inverse variance weighted	68	-0.041251696137466	0.00668527590729186	6.80614213322495e-10	Transverse	4.45907166257699e-07	chr12	8509475	8522366
genus.Romboutsia.id.11347	CLECL1	ENSG00000184293.7	Inverse variance weighted	100	-0.0315506974409119	0.00673238060097683	2.78038665168653e-06	Transverse	0.000738448536553379	chr12	9715860	9733299
genus.Romboutsia.id.11347	CLSTN3	ENSG00000139182.13	Inverse variance weighted	27	0.0899986337921503	0.01064353161551	2.77390426556034e-17	Transverse	3.6486059076641e-14	chr12	7130253	7158945
genus.Romboutsia.id.11347	COQ5	ENSG00000110871.14	Inverse variance weighted	9	-0.0908827993389966	0.0188734559279361	1.46922484281087e-06	Transverse	0.000431113935143177	chr12	120503274	120534350
genus.Romboutsia.id.11347	DDX12P	ENSG00000214826.5	Inverse variance weighted	240	-0.0233019079785096	0.00440083986230334	1.19096218473532e-07	Transverse	4.85132298807027e-05	chr12	9418673	9448229
genus.Romboutsia.id.11347	FAM86FP	ENSG00000164845.16	Inverse variance weighted	69	0.0294712884537159	0.00343078541537828	8.67838089622712e-18	Transverse	1.17452138800653e-14	chr12	8232512	8242948
genus.Romboutsia.id.11347	GLIPR1	ENSG00000139278.9	Inverse variance weighted	3	-0.256616037446184	0.0642098065450402	6.42793483924515e-05	Transverse	0.00917165339817696	chr12	75480680	75503853
genus.Romboutsia.id.11347	GLIPR1L2	ENSG00000180481.10	Inverse variance weighted	5	-0.043062028153074	0.00865842955118363	6.57810862386986e-07	Transverse	0.000216808763597312	chr12	75391070	75432688
genus.Romboutsia.id.11347	LINC00612	ENSG00000214851.4	Inverse variance weighted	13	0.054963830576953	0.0132260873991485	3.24273902827652e-05	Transverse	0.00544397164408453	chr12	9055586	9065070
genus.Romboutsia.id.11347	LRRC23	ENSG00000010626.14	Inverse variance weighted	92	0.0400783511833499	0.00350460422129786	2.76609602876698e-30	Transverse	7.35944591711623e-27	chr12	6904733	6914243
genus.Romboutsia.id.11347	MPHOSPH9	ENSG00000051825.14	Inverse variance weighted	3	-0.141259533050112	0.0410447674831136	0.000578291904366003	Transverse	0.0438963718839266	chr12	123152320	123244014
genus.Romboutsia.id.11347	NECAP1	ENSG00000089818.17	Inverse variance weighted	25	-0.0764772444230755	0.0163069126037862	2.73383249261265e-06	Transverse	0.000728038184315174	chr12	8076939	8097859
genus.Romboutsia.id.11347	PHC1	ENSG00000111752.10	Inverse variance weighted	23	-0.117311649517638	0.0255436683925804	4.37774217593832e-06	Transverse	0.00107903921180613	chr12	8913896	8940362
genus.Romboutsia.id.11347	PPHLN1	ENSG00000134283.17	Inverse variance weighted	5	-0.0982902718104481	0.0241386343799391	4.66298186485801e-05	Transverse	0.00718839077307231	chr12	42238447	42448623
genus.Romboutsia.id.11347	RP11-273B20.1	ENSG00000256967.1	Inverse variance weighted	47	0.0701403270713609	0.00706390086046854	3.10102783195717e-23	Transverse	5.63836989101137e-20	chr12	7129079	7131198
genus.Romboutsia.id.11347	RP11-282O18.3	ENSG00000235423.8	Inverse variance weighted	4	0.101704736545692	0.0282387303813485	0.000316259328588036	Transverse	0.029065829749161	chr12	123252030	123260970
genus.Romboutsia.id.11347	RP11-585P4.5	ENSG00000257497.2	Inverse variance weighted	4	-0.0577248265826822	0.0119463711848669	1.35170471158612e-06	Transverse	0.000401821126483732	chr12	75483454	75489820
genus.Romboutsia.id.11347	RP11-705C15.2	ENSG00000256594.7	Inverse variance weighted	257	-0.0303640564802053	0.0038185923113443	1.84064254547813e-15	Transverse	2.15449805940886e-12	chr12	9617284	9658412
genus.Romboutsia.id.11347	RP13-735L24.1	ENSG00000260423.1	Inverse variance weighted	240	0.0227009691357105	0.00272030345934406	7.12057406723324e-17	Transverse	9.12792314620678e-14	chr12	9367464	9397617
genus.Romboutsia.id.11347	SPSB2	ENSG00000111671.9	Inverse variance weighted	85	0.0334478442699728	0.00291581215398257	1.84103271254322e-30	Transverse	4.96497961478414e-27	chr12	6870949	6889358
genus.Romboutsia.id.11347	TMEM116	ENSG00000198270.12	Inverse variance weighted	8	-0.0655315133720224	0.0191497974829587	0.000621514932595275	Transverse	0.0460854657011211	chr12	111931282	112013185
genus.Romboutsia.id.11347	ZCRB1	ENSG00000139168.7	Inverse variance weighted	3	-0.20529254751284	0.0591489673621767	0.000518965497450699	Transverse	0.0407343108849284	chr12	42312078	42326118
genus.Roseburia.id.2012	A2MP1	ENSG00000256069.7	Inverse variance weighted	282	-0.0221327812799729	0.00143259636390197	7.61267127116701e-54	Transverse	5.08722195318072e-50	chr12	9228533	9275817
genus.Roseburia.id.2012	ADAM1B	ENSG00000226469.1	Inverse variance weighted	10	0.0332513730471871	0.00914702631018297	0.000277752928255617	Transverse	0.0265423599259655	chr12	111927018	111929017
genus.Roseburia.id.2012	ATF1	ENSG00000123268.8	Inverse variance weighted	2	-0.189713210592815	0.0433313779799002	1.19666409194124e-05	Transverse	0.00245974545641638	chr12	50763710	50821122
genus.Roseburia.id.2012	ATN1	ENSG00000111676.14	Inverse variance weighted	85	0.0551191769125876	0.0108773929097009	4.03466180294353e-07	Transverse	0.0001419048194121	chr12	6924463	6942321
genus.Roseburia.id.2012	C12orf57	ENSG00000111678.10	Inverse variance weighted	81	0.0225384817628782	0.00487901063521689	3.84706866926254e-06	Transverse	0.00096704443591519	chr12	6943433	6946003
genus.Roseburia.id.2012	CERS5	ENSG00000139624.12	Inverse variance weighted	3	0.216564487354156	0.0595626521939401	0.000277000232561442	Transverse	0.0264866510937935	chr12	50129306	50167533
genus.Roseburia.id.2012	CLEC2D	ENSG00000069493.14	Inverse variance weighted	255	0.0499122581118885	0.00454721328574641	4.96036981612613e-28	Transverse	1.14252371165901e-24	chr12	9664969	9699555
genus.Roseburia.id.2012	CLECL1	ENSG00000184293.7	Inverse variance weighted	100	0.0291005914410717	0.00600568195658471	1.26286907192272e-06	Transverse	0.000379390112044845	chr12	9715860	9733299
genus.Roseburia.id.2012	COX14	ENSG00000178449.8	Inverse variance weighted	4	-0.168440052932719	0.0397057145236871	2.21327609780793e-05	Transverse	0.0040385068167938	chr12	50111979	50120457
genus.Roseburia.id.2012	CTD-2318O12.1	ENSG00000278635.1	Inverse variance weighted	209	-0.0110550579797092	0.0023016070062874	1.56156822878523e-06	Transverse	0.000454786860237305	chr12	9415641	9416718
genus.Roseburia.id.2012	GLTP	ENSG00000139433.9	Inverse variance weighted	2	-0.22288626614769	0.062867258354879	0.000392096060418943	Transverse	0.0336799153073335	chr12	109850943	109880488
genus.Roseburia.id.2012	KLRG1	ENSG00000139187.9	Inverse variance weighted	79	0.0540692850441282	0.00708945545812242	2.40803582967375e-14	Transverse	2.61739353706224e-11	chr12	8950044	9010760
genus.Roseburia.id.2012	LIMA1	ENSG00000050405.13	Inverse variance weighted	3	0.275375987200705	0.061489592713935	7.51988847261658e-06	Transverse	0.00168581837550128	chr12	50175788	50283546
genus.Roseburia.id.2012	LPCAT3	ENSG00000111684.10	Inverse variance weighted	19	0.102897241234239	0.0275628559536954	0.000189073592066923	Transverse	0.020221426959339	chr12	6980707	7018510
genus.Roseburia.id.2012	LRRC23	ENSG00000010626.14	Inverse variance weighted	92	-0.0145258739573969	0.00312450982581729	3.33533838425327e-06	Transverse	0.000858799563813348	chr12	6904733	6914243
genus.Roseburia.id.2012	M6PR	ENSG00000003056.7	Inverse variance weighted	33	0.0727024786560876	0.0129339211238738	1.89778127110801e-08	Transverse	9.30549395177049e-06	chr12	8941468	8949955
genus.Roseburia.id.2012	NECAP1	ENSG00000089818.17	Inverse variance weighted	25	-0.0473716315571919	0.0136157971951419	0.000502975140264791	Transverse	0.0398909710035163	chr12	8076939	8097859
genus.Roseburia.id.2012	PPHLN1	ENSG00000134283.17	Inverse variance weighted	5	0.0747255929942238	0.0215231519991412	0.000516845905029439	Transverse	0.0406309269475874	chr12	42238447	42448623
genus.Roseburia.id.2012	RP11-22B23.1	ENSG00000111788.10	Inverse variance weighted	237	-0.0166809815765152	0.00150784881651073	1.90137659420483e-28	Transverse	4.48381547919729e-25	chr12	9277235	9313241
genus.Roseburia.id.2012	RP11-599J14.2	ENSG00000256673.1	Inverse variance weighted	293	-0.00815784051178635	0.00229821635092176	0.00038575839871091	Transverse	0.0333134851845946	chr12	9398355	9414851
genus.Roseburia.id.2012	RP11-705C15.2	ENSG00000256594.7	Inverse variance weighted	257	0.0474578658785174	0.00339929911597878	2.69344852667848e-44	Transverse	1.19477197154364e-40	chr12	9617284	9658412
genus.Roseburia.id.2012	RP13-735L24.1	ENSG00000260423.1	Inverse variance weighted	240	-0.0133943064088743	0.00247476665913614	6.22025231120979e-08	Transverse	2.7179692499588e-05	chr12	9367464	9397617
genus.Roseburia.id.2012	RP4-605O3.4	ENSG00000272368.2	Inverse variance weighted	4	0.0709232390376586	0.0187468667182563	0.000154821825154023	Transverse	0.0175272394410815	chr12	50123364	50165618
genus.Roseburia.id.2012	SPSB2	ENSG00000111671.9	Inverse variance weighted	85	-0.0126952642960531	0.00259953364868212	1.04129332041017e-06	Transverse	0.000322114830085137	chr12	6870949	6889358
genus.Ruminiclostridium5.id.11355	C1RL-AS1	ENSG00000205885.7	Inverse variance weighted	16	-0.0733654300494712	0.0143284181251927	3.0509167820953e-07	Transverse	0.000111349038587142	chr12	7108052	7122501
genus.Ruminiclostridium5.id.11355	CLEC2D	ENSG00000069493.14	Inverse variance weighted	255	-0.0515022439581331	0.00459908604771747	4.15328119161799e-29	Transverse	1.02058455749597e-25	chr12	9664969	9699555
genus.Ruminiclostridium5.id.11355	CLEC4D	ENSG00000166527.7	Inverse variance weighted	68	-0.0567894913363688	0.00634560312140459	3.57342850213612e-19	Transverse	5.22665214099533e-16	chr12	8509475	8522366
genus.Ruminiclostridium5.id.11355	CLSTN3	ENSG00000139182.13	Inverse variance weighted	27	-0.0680175774678533	0.00958774509328993	1.30082617870846e-12	Transverse	1.20908691630034e-09	chr12	7130253	7158945
genus.Ruminiclostridium5.id.11355	CNOT2	ENSG00000111596.11	Inverse variance weighted	6	0.169090776476795	0.0297577373321455	1.32937454005309e-08	Transverse	6.78342229849899e-06	chr12	70242994	70354993
genus.Ruminiclostridium5.id.11355	DDX12P	ENSG00000214826.5	Inverse variance weighted	240	-0.0465770249537958	0.00397115918988041	9.07107752868531e-32	Transverse	2.62519432564975e-28	chr12	9418673	9448229
genus.Ruminiclostridium5.id.11355	FAM86FP	ENSG00000164845.16	Inverse variance weighted	69	-0.0313197844840174	0.00433149592473089	4.80480623042303e-13	Transverse	4.67716890713964e-10	chr12	8232512	8242948
genus.Ruminiclostridium5.id.11355	KLRF1	ENSG00000150045.11	Inverse variance weighted	39	-0.0370049407079823	0.00967258857593439	0.000130372635274504	Transverse	0.0154920251409839	chr12	9827481	9845007
genus.Ruminiclostridium5.id.11355	KLRG1	ENSG00000139187.9	Inverse variance weighted	79	0.038212568950947	0.00717805525778443	1.01774496157745e-07	Transverse	4.21107117995633e-05	chr12	8950044	9010760
genus.Ruminiclostridium5.id.11355	LINC00612	ENSG00000214851.4	Inverse variance weighted	13	0.0551817157342174	0.0118771636920807	3.38375960997642e-06	Transverse	0.000869700588107016	chr12	9055586	9065070
genus.Ruminiclostridium5.id.11355	LINC00937	ENSG00000226091.7	Inverse variance weighted	49	0.0331870308040319	0.00717670877084495	3.75922031357263e-06	Transverse	0.000948576346661095	chr12	8295986	8396803
genus.Ruminiclostridium5.id.11355	LINC01481	ENSG00000257815.5	Inverse variance weighted	5	-0.132110265177509	0.0259934956335799	3.72625846750812e-07	Transverse	0.000132438953326954	chr12	69904033	70242893
genus.Ruminiclostridium5.id.11355	LPCAT3	ENSG00000111684.10	Inverse variance weighted	19	-0.164806989234127	0.0279516941075971	3.7211236540205e-09	Transverse	2.12748216129498e-06	chr12	6980707	7018510
genus.Ruminiclostridium5.id.11355	M6PR	ENSG00000003056.7	Inverse variance weighted	33	0.0541159314083674	0.013110397234924	3.66392121530733e-05	Transverse	0.00598888174303084	chr12	8941468	8949955
genus.Ruminiclostridium5.id.11355	RP11-273B20.1	ENSG00000256967.1	Inverse variance weighted	47	-0.0689106468666516	0.00636916462705114	2.78544102074137e-27	Transverse	6.19391080704684e-24	chr12	7129079	7131198
genus.Ruminiclostridium5.id.11355	RP11-705C15.2	ENSG00000256594.7	Inverse variance weighted	257	-0.0307663583339359	0.00344025584984693	3.78596017965351e-19	Transverse	5.53122117581531e-16	chr12	9617284	9658412
genus.Ruminiclostridium5.id.11355	RP13-735L24.1	ENSG00000260423.1	Inverse variance weighted	240	0.0213133150838334	0.00244840450383935	3.17627507714276e-18	Transverse	4.40770698798388e-15	chr12	9367464	9397617
genus.Ruminiclostridium5.id.11355	SLC2A14	ENSG00000173262.11	Inverse variance weighted	21	0.0299948705967158	0.00571919904889217	1.56627791308032e-07	Transverse	6.19008283187763e-05	chr12	7812512	7891148
genus.Ruminiclostridium5.id.11355	SNRPF	ENSG00000139343.10	Inverse variance weighted	2	-0.214663116157757	0.0596075739852274	0.000316663468755583	Transverse	0.0290915410026665	chr12	95858928	95903828
genus.Ruminiclostridium6.id.11356	A2M	ENSG00000175899.14	Inverse variance weighted	100	0.069840042141025	0.00676591957874376	5.58521440103713e-25	Transverse	1.11651777457998e-21	chr12	9068183	9116229
genus.Ruminiclostridium6.id.11356	ATN1	ENSG00000111676.14	Inverse variance weighted	85	-0.0958528481484672	0.0125763717399469	2.50431077060823e-14	Transverse	2.7208892345917e-11	chr12	6924463	6942321
genus.Ruminiclostridium6.id.11356	C12orf57	ENSG00000111678.10	Inverse variance weighted	81	-0.0427205553083914	0.00563744529152181	3.5092485138847e-14	Transverse	3.75564038437496e-11	chr12	6943433	6946003
genus.Ruminiclostridium6.id.11356	CDCA3	ENSG00000111665.11	Inverse variance weighted	26	-0.0708730666455856	0.0194459052599583	0.000267780132775025	Transverse	0.0258627460831626	chr12	6844793	6852066
genus.Ruminiclostridium6.id.11356	CLEC2D	ENSG00000069493.14	Inverse variance weighted	255	-0.0517922923242775	0.00521975949101381	3.32818605233752e-23	Transverse	6.03433671148235e-20	chr12	9664969	9699555
genus.Ruminiclostridium6.id.11356	CLECL1	ENSG00000184293.7	Inverse variance weighted	100	0.0285547612666882	0.00693443746194429	3.82474197169739e-05	Transverse	0.00619000937117904	chr12	9715860	9733299
genus.Ruminiclostridium6.id.11356	CLSTN3	ENSG00000139182.13	Inverse variance weighted	27	0.0455889107176846	0.0108984941506517	2.87628194636246e-05	Transverse	0.00495717405465024	chr12	7130253	7158945
genus.Ruminiclostridium6.id.11356	CTD-2318O12.1	ENSG00000278635.1	Inverse variance weighted	209	0.0159806090851684	0.00265601629146333	1.77944041818282e-09	Transverse	1.07974681922089e-06	chr12	9415641	9416718
genus.Ruminiclostridium6.id.11356	DDX12P	ENSG00000214826.5	Inverse variance weighted	240	-0.0515559300017334	0.00451529321406537	3.39697255574597e-30	Transverse	8.95460760419844e-27	chr12	9418673	9448229
genus.Ruminiclostridium6.id.11356	FAM216A	ENSG00000204856.11	Inverse variance weighted	7	0.100699936697172	0.029336317753984	0.00059781643159009	Transverse	0.044893640894065	chr12	110468376	110490385
genus.Ruminiclostridium6.id.11356	KLRF1	ENSG00000150045.11	Inverse variance weighted	39	-0.0393083152649693	0.0109390135866001	0.000326383632686073	Transverse	0.0297286888882816	chr12	9827481	9845007
genus.Ruminiclostridium6.id.11356	KLRG1	ENSG00000139187.9	Inverse variance weighted	79	-0.0530146489952182	0.00818017758629728	9.11965916733409e-11	Transverse	6.80677920195111e-08	chr12	8950044	9010760
genus.Ruminiclostridium6.id.11356	LINC00937	ENSG00000226091.7	Inverse variance weighted	49	0.038606483137909	0.00678021749903009	1.24105160537019e-08	Transverse	6.36021419248016e-06	chr12	8295986	8396803
genus.Ruminiclostridium6.id.11356	LRRC23	ENSG00000010626.14	Inverse variance weighted	92	0.0264911384723669	0.00361070558631812	2.18709677259747e-13	Transverse	2.204050413463e-10	chr12	6904733	6914243
genus.Ruminiclostridium6.id.11356	PHC1	ENSG00000111752.10	Inverse variance weighted	23	-0.106280333469683	0.0261828199519419	4.92489320193193e-05	Transverse	0.00749480420028301	chr12	8913896	8940362
genus.Ruminiclostridium6.id.11356	RP11-22B23.1	ENSG00000111788.10	Inverse variance weighted	236	-0.00623145303419072	0.00174210153927968	0.000347593875132687	Transverse	0.0310526770374883	chr12	9277235	9313241
genus.Ruminiclostridium6.id.11356	RP11-396F22.1	ENSG00000257718.1	Inverse variance weighted	6	-0.0576482531827966	0.0152738555223583	0.000160451665088541	Transverse	0.0179862435097251	chr12	38906451	38909592
genus.Ruminiclostridium6.id.11356	RP11-412D9.4	ENSG00000260329.1	Inverse variance weighted	3	0.237857237304395	0.0641974842248235	0.000211318538050345	Transverse	0.0218810408303033	chr12	106954029	106955497
genus.Ruminiclostridium6.id.11356	RP11-705C15.2	ENSG00000256594.7	Inverse variance weighted	257	-0.0380188657171966	0.0039118596055819	2.50539648253096e-22	Transverse	4.334807677398e-19	chr12	9617284	9658412
genus.Ruminiclostridium6.id.11356	RP13-735L24.1	ENSG00000260423.1	Inverse variance weighted	240	0.0170328829555355	0.00278495824819103	9.59364044872848e-10	Transverse	6.13075564085548e-07	chr12	9367464	9397617
genus.Ruminiclostridium6.id.11356	SPSB2	ENSG00000111671.9	Inverse variance weighted	85	0.023440672612562	0.00300454038843497	6.10545676634691e-15	Transverse	6.89252220881512e-12	chr12	6870949	6889358
genus.Ruminiclostridium9.id.11357	A2M	ENSG00000175899.14	Inverse variance weighted	100	0.0716077559690763	0.00607040813695846	4.0833207107374e-32	Transverse	1.19516799674381e-28	chr12	9068183	9116229
genus.Ruminiclostridium9.id.11357	ATN1	ENSG00000111676.14	Inverse variance weighted	85	-0.118118368092605	0.0112414361825692	7.98573727598893e-26	Transverse	1.68268837070365e-22	chr12	6924463	6942321
genus.Ruminiclostridium9.id.11357	ATP6V0A2	ENSG00000185344.13	Inverse variance weighted	4	0.121482735167383	0.0242830518573345	5.65097922286906e-07	Transverse	0.000190019505388295	chr12	123712318	123761755
genus.Ruminiclostridium9.id.11357	BICDL1	ENSG00000135127.11	Inverse variance weighted	2	-0.215820556573674	0.0603674950887328	0.000350077988402347	Transverse	0.0312159817318251	chr12	119989869	120094494
genus.Ruminiclostridium9.id.11357	C12orf57	ENSG00000111678.10	Inverse variance weighted	81	-0.0509716886923268	0.00504113735915362	4.93028499031998e-24	Transverse	9.37515736899138e-21	chr12	6943433	6946003
genus.Ruminiclostridium9.id.11357	C3AR1	ENSG00000171860.4	Inverse variance weighted	20	-0.0591625818237256	0.0144984722406135	4.49180524473171e-05	Transverse	0.006987112118093	chr12	8058302	8066471
genus.Ruminiclostridium9.id.11357	CLEC2D	ENSG00000069493.14	Inverse variance weighted	255	-0.087387018768934	0.00469367535987715	2.29475396884472e-77	Transverse	3.80898068613162e-73	chr12	9664969	9699555
genus.Ruminiclostridium9.id.11357	CLECL1	ENSG00000184293.7	Inverse variance weighted	100	-0.0734908665898338	0.00804904651034742	6.825823065632e-20	Transverse	1.03852213631149e-16	chr12	9715860	9733299
genus.Ruminiclostridium9.id.11357	DDX12P	ENSG00000214826.5	Inverse variance weighted	240	-0.0180600780987579	0.00405266061016563	8.3366502167116e-06	Transverse	0.00183132260169514	chr12	9418673	9448229
genus.Ruminiclostridium9.id.11357	KLRF1	ENSG00000150045.11	Inverse variance weighted	39	-0.0709879091361639	0.00985927046724749	6.01605457737311e-13	Transverse	5.79268153297895e-10	chr12	9827481	9845007
genus.Ruminiclostridium9.id.11357	KLRG1	ENSG00000139187.9	Inverse variance weighted	79	0.0461118635327873	0.00732406034411203	3.05537425702804e-10	Transverse	2.10802797928109e-07	chr12	8950044	9010760
genus.Ruminiclostridium9.id.11357	LPCAT3	ENSG00000111684.10	Inverse variance weighted	19	0.15163422510807	0.0284403479194101	9.73197803924631e-08	Transverse	4.04170069081397e-05	chr12	6980707	7018510
genus.Ruminiclostridium9.id.11357	LRRC23	ENSG00000010626.14	Inverse variance weighted	92	0.0324486907643757	0.00322859962712664	9.15030196808149e-24	Transverse	1.71587502918807e-20	chr12	6904733	6914243
genus.Ruminiclostridium9.id.11357	M6PR	ENSG00000003056.7	Inverse variance weighted	33	0.0860005993113366	0.0133769317417592	1.284268559021e-10	Transverse	9.36020766561937e-08	chr12	8941468	8949955
genus.Ruminiclostridium9.id.11357	MMAB	ENSG00000139428.11	Inverse variance weighted	3	-0.142868129159071	0.0388932945715852	0.000239404590549966	Transverse	0.0238985658061168	chr12	109553737	109573874
genus.Ruminiclostridium9.id.11357	P3H3	ENSG00000110811.19	Inverse variance weighted	14	0.113753512978241	0.0265625422203733	1.84823088767817e-05	Transverse	0.00350284342210646	chr12	6828410	6839851
genus.Ruminiclostridium9.id.11357	RP11-22B23.1	ENSG00000111788.10	Inverse variance weighted	237	0.00575718770844859	0.00155812178826596	0.000219926947216854	Transverse	0.0225116555317029	chr12	9277235	9313241
genus.Ruminiclostridium9.id.11357	RP11-273B20.1	ENSG00000256967.1	Inverse variance weighted	47	0.0256352433179468	0.00650377151919005	8.09410445297087e-05	Transverse	0.0109125561995278	chr12	7129079	7131198
genus.Ruminiclostridium9.id.11357	RP11-705C15.2	ENSG00000256594.7	Inverse variance weighted	257	-0.0204867199665132	0.00351086553493567	5.37153086509994e-09	Transverse	2.97136549009256e-06	chr12	9617284	9658412
genus.Ruminiclostridium9.id.11357	RP13-735L24.1	ENSG00000260423.1	Inverse variance weighted	240	0.021025953970519	0.00249996951716013	4.08321783305397e-17	Transverse	5.3083688775659e-14	chr12	9367464	9397617
genus.Ruminiclostridium9.id.11357	SPSB2	ENSG00000111671.9	Inverse variance weighted	85	0.0288574097189817	0.00268620238693085	6.40518826828356e-27	Transverse	1.40010232155967e-23	chr12	6870949	6889358
genus.RuminococcaceaeNK4A214group.id.11358	A2MP1	ENSG00000256069.7	Inverse variance weighted	282	0.00721686983411827	0.00154735906324591	3.10133889033383e-06	Transverse	0.000808664607647915	chr12	9228533	9275817
genus.RuminococcaceaeNK4A214group.id.11358	ATN1	ENSG00000111676.14	Inverse variance weighted	85	-0.1044238463033	0.011757679697317	6.60649918912598e-19	Transverse	9.50622765592362e-16	chr12	6924463	6942321
